3144,S 29TH ST,1HP7-7ESP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
3147,S 29TH ST,1HP7-7ESP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
3165,S 29TH ST,1HP7-7ESP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
3166,S 29TH ST,1HP7-7ESP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
3173,S 29TH ST,1HP7-7ESP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
3205,S 29TH ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
3206,S 29TH ST,2HP7AM-7PM EX SAT DA,2 HOUR PARKING 7AM TO 7PM EXCEPT SATURDAY DOUBLE ARROW,
3206,S 29TH ST,NP SUNDAY 6AM-6PM,NO PARKING SUNDAY 6AM TO 6PM,
3212,S 29TH ST,2HP7AM-7PM EX SAT LA,2 HOUR PARKING 7AM TO 7PM EXCEPT SATURDAY LEFT ARROW,
3212,S 29TH ST,NP SUNDAY 6AM-6PM,NO PARKING SUNDAY 6AM TO 6PM,
3212,S 29TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
3213,S 29TH ST,2HP7-7XSX DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
617,S 29TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
657,S 29TH ST,2HP7-6ES LA,2 HOUR PARKING 7 AM TO 6 PM EXCEPT SUNDAY LEFT ARROW,
657,S 29TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
660,S 29TH ST,2HP7-6ES RA,2 HOUR PARKING 7 AM TO 6 PM EXCEPT SUNDAY RIGHT ARROW,
665,S 29TH ST,2HP7-6ES DA,2 HOUR PARKING 7 AM TO 6 PM EXCEPT SUNDAY DOUBLE ARROW,
670,S 29TH ST,2HP7-6ES DA,2 HOUR PARKING 7 AM TO 6 PM EXCEPT SUNDAY DOUBLE ARROW,
100,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1005,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
101,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1035,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1040,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
105,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
106,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
110,S 2ND ST,2HP7-7XS RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
110,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1116,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
1117,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1124,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
113,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1135,S 2ND ST,2HP7-7XS DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1138,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
116,S 2ND ST,2HP7-7XS LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY LEFT ARROW,
116,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
121,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1215,S 2ND ST,NPLZAT DA,NO PARKING LOADING ZONE ANY TIME DOUBLE ARROW,
1218,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1223,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1223,S 2ND ST,NPLZAT RA,NO PARKING LOADING ZONE ANY TIME RIGHT ARROW,
1238,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
130,S 2ND ST,2HP7-7XS RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
130,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1301,S 2ND ST,2HP7-7ES LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY LEFT ARROW,
1301,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
1317,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1318,S 2ND ST,NP DA,NO PARKING DOUBLE ARROW,
1324,S 2ND ST,NP DA,NO PARKING DOUBLE ARROW,
137,S 2ND ST,2HP7-7XS RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
137,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1403,S 2ND ST,NP TO DWY LA,NO PARKING TO DRIVEWAY LEFT ARROW,
1403,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
1417,S 2ND ST,NPLZ7-6 LA,NO PARKING LOADING ZONE 7 AM TO 6 PM LEFT ARROW,
142,S 2ND ST,2HP7-7XS LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY LEFT ARROW,
142,S 2ND ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
1423,S 2ND ST,NPLZ7-6 RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
1430,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
1433,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
145,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1504,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
155,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
155,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
158,S 2ND ST,2HP7-7XS DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1617,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1628,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1631,S 2ND ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
1631,S 2ND ST,NPSD7-4:30 EX BUSES LA,NO PARKING SCHOOL DAYS 7 TO 4:30 EXCEPT BUSES LEFT ARROW,
1641,S 2ND ST,NPLZAT LA,NO PARKING LOADING ZONE ANY TIME LEFT ARROW,
1641,S 2ND ST,NPSD7-4:30 EX BUSES RA,NO PARKING SCHOOL DAYS 7 TO 4:30 EXCEPT BUSES RIGHT ARROW,
1653,S 2ND ST,NPLZAT DA,NO PARKING LOADING ZONE ANY TIME DOUBLE ARROW,
1656,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1669,S 2ND ST,NPLZAT DA,NO PARKING LOADING ZONE ANY TIME DOUBLE ARROW,
1678,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1679,S 2ND ST,NPLZAT RA,NO PARKING LOADING ZONE ANY TIME RIGHT ARROW,
1679,S 2ND ST,NPSD7-4:30 EX BUSES LA,NO PARKING SCHOOL DAYS 7 TO 4:30 EXCEPT BUSES LEFT ARROW,
1740,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
176,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
176,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1810,S 2ND ST,ANGLE PKG ONLY DA,ANGLE PARKING ONLY DOUBLE ARROW,
1824,S 2ND ST,ANGLE PKG ONLY DA,ANGLE PARKING ONLY DOUBLE ARROW,
187,S 2ND ST,NP BETWEEN DWYS DA,NO PARKING BETWEEN DRIVEWAYS DOUBLE ARROW,
188,S 2ND ST,NP TO DWY LA,NO PARKING TO DRIVEWAY LEFT ARROW,
188,S 2ND ST,NPLZ7-6 RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
191,S 2ND ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
191,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
192,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
192,S 2ND ST,NPLZ7-6 LA,NO PARKING LOADING ZONE 7 AM TO 6 PM LEFT ARROW,
210,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
210,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
213,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
227,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
227,S 2ND ST,NPLZ6AM-8PM LA,NO PARKING LOADING ZONE 6AM TO 8PM LEFT ARROW,
232,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
235,S 2ND ST,2HP7-7ES LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY LEFT ARROW,
235,S 2ND ST,NPLZ6AM-8PM RA,NO PARKING LOADING ZONE 6AM TO 8PM RIGHT ARROW,
301,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
312,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
317,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
320,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
329,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
332,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
404,S 2ND ST,NPBS DA,NO PARKING BUS STOP DOUBLE ARROW,
405,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
412,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
412,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
429,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
429,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
430,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
4957,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
4970,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
4971,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
5000,S 2ND ST,2HP7-5XSS RA,2 HOUR PARKING 7 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY RIGHT ARROW,
5000,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
5010,S 2ND ST,2HP7-5ESS LA,2 HOUR PARKING 7 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY LEFT ARROW,
505,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
5061,S 2ND ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
512,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
512,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
527,S 2ND ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
527,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
530,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
607,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
610,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
622,S 2ND ST,NP BETWEEN DWYS DA,NO PARKING BETWEEN DRIVEWAYS DOUBLE ARROW,
627,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
636,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
637,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
704,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
704,S 2ND ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
705,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
716,S 2ND ST,2HP7-7XS LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY LEFT ARROW,
716,S 2ND ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
723,S 2ND ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
723,S 2ND ST,NPBS LA,NO PARKING BUS STOP LEFT ARROW,
728,S 2ND ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
731,S 2ND ST,NPBS DA,NO PARKING BUS STOP DOUBLE ARROW,
808,S 2ND ST,NP TO DWY RA,NO PARKING TO DRIVEWAY RIGHT ARROW,
811,S 2ND ST,2HP7-5ES DA,2 HOUR PARKING 7 AM TO 5 PM EXCEPT SUNDAY DOUBLE ARROW,
814,S 2ND ST,2HP7-5ES DA,2 HOUR PARKING 7 AM TO 5 PM EXCEPT SUNDAY DOUBLE ARROW,
832,S 2ND ST,2HP7-5ES DA,2 HOUR PARKING 7 AM TO 5 PM EXCEPT SUNDAY DOUBLE ARROW,
835,S 2ND ST,2HP7-5ES DA,2 HOUR PARKING 7 AM TO 5 PM EXCEPT SUNDAY DOUBLE ARROW,
905,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
908,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
923,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
928,S 2ND ST,2HP7-7ES DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY DOUBLE ARROW,
1101,S 30TH ST,NPSD700-430 LA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM LEFT ARROW,
1117,S 30TH ST,NPSD700-430 RA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM RIGHT ARROW,
1126,S 30TH ST,NPLZ7-6 RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
1130,S 30TH ST,NPLZ7-6 LA,NO PARKING LOADING ZONE 7 AM TO 6 PM LEFT ARROW,
1137,S 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1641,S 30TH ST,NPLZ6-6 LA,NO PARKING LOADING ZONE 6 AM TO 6 PM LEFT ARROW,
1647,S 30TH ST,NPLZ6-6 RA,NO PARKING LOADING ZONE 6 AM TO 6 PM RIGHT ARROW,
1911,S 30TH ST,NPLZ6-6 LA,NO PARKING LOADING ZONE 6 AM TO 6 PM LEFT ARROW,
1915,S 30TH ST,NPLZ6-6 RA,NO PARKING LOADING ZONE 6 AM TO 6 PM RIGHT ARROW,
1923,S 30TH ST,NP TO DWY LA,NO PARKING TO DRIVEWAY LEFT ARROW,
1955,S 30TH ST,NPLZ7A-6P LA,NO PARKING LOADING ZONE 7 AM TO 6 PM LEFT ARROW,
1959,S 30TH ST,NPLZ7A-6P RA,NO PARKING LOADING ZONE 7 AM TO 6 PM RIGHT ARROW,
2103,S 30TH ST,NPLZ7-9 LA,NO PARKING LOADING ZONE 7 AM TO 9 PM LEFT ARROW,
2107,S 30TH ST,NPLZ7-9 RA,NO PARKING LOADING ZONE 7 AM TO 9 PM RIGHT ARROW,
2128,S 30TH ST,NPSD7-4:30 RA,NO PARKING SCHOOL DAYS 7 TO 4:30 RIGHT ARROW,
2146,S 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2146,S 30TH ST,NPSD7-4:30 LA,NO PARKING SCHOOL DAYS 7 TO 4:30 LEFT ARROW,
2150,S 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2150,S 30TH ST,NPSD7-4:30 RA,NO PARKING SCHOOL DAYS 7 TO 4:30 RIGHT ARROW,
2172,S 30TH ST,NPSD7-4:30 DA,NO PARKING SCHOOL DAYS 7 TO 4:30 DOUBLE ARROW,
2257,S 30TH ST,2HP7-7ES LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY LEFT ARROW,
2260,S 30TH ST,2HP7-7ES RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY RIGHT ARROW,
2500,S 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2518,S 30TH ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2522,S 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
3103,S 30TH ST,NPLZAT DA,NO PARKING LOADING ZONE ANY TIME DOUBLE ARROW,
3110,S 30TH ST,1HP7-7ESS DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
3111,S 30TH ST,NSAT DA,NO STOPPING ANY TIME DOUBLE ARROW,
3113,S 30TH ST,NPLZAT DA,NO PARKING LOADING ZONE ANY TIME DOUBLE ARROW,
3116,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3119,S 30TH ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
3119,S 30TH ST,NSAT LA,NO STOPPING ANY TIME LEFT ARROW,
3129,S 30TH ST,1HP7-7ESSP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3138,S 30TH ST,1HP7-7ESSP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3145,S 30TH ST,1HP7-7ESSP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3157,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3158,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3161,S 30TH ST,1HP7-7ESSP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3170,S 30TH ST,1HP7-7ESSP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3179,S 30TH ST,1HP7-7ESSP DA,1 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3179,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3180,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3206,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3208,S 30TH ST,2HP7-7XSS&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY OR PERMIT DOUBLE ARROW,
3209,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
3214,S 30TH ST,2HP7-7XSS&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY OR PERMIT DOUBLE ARROW,
3215,S 30TH ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
1042,S 31ST ST,NPSD700-430 RA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM RIGHT ARROW,
1116,S 31ST ST,NPSD700-430 LA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM LEFT ARROW,
1606,S 31ST ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
1641,S 31ST ST,NPLZ7-10 LA,NO PARKING LOADING ZONE 7 PM TO 10 PM LEFT ARROW,
1645,S 31ST ST,NPLZ7-10 RA,NO PARKING LOADING ZONE 7 PM TO 10 PM RIGHT ARROW,
1717,S 31ST ST,NP2A-6A,NO PARKING 2 AM TO 6 AM,
1717,S 31ST ST,NPSD700-430 DA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM DOUBLE ARROW,
1735,S 31ST ST,NP2A-6A,NO PARKING 2 AM TO 6 AM,
1735,S 31ST ST,NPSD700-430 RA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM RIGHT ARROW,
1735,S 31ST ST,NSSD700-430 EX BUSES LA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM EXCEPT BUSES LEFT ARROW,
1747,S 31ST ST,NP2A-6A LA,NO PARKING 2 AM TO 6 AM LEFT ARROW,
1747,S 31ST ST,NP2A-6A NSSD700-430 EX BUSES RA,NO PARKING 2 AM TO 6 AM NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM EXCEPT BUSES RIGHT ARROW,
1817,S 31ST ST,NP2A-6A DA,NO PARKING 2 AM TO 6 AM DOUBLE ARROW,
1832,S 31ST ST,1HP9-9 RA,1 HOUR PARKING 9 AM TO 9 PM RIGHT ARROW,
1836,S 31ST ST,1HP9-9 LA,1 HOUR PARKING 9 AM TO 9 PM LEFT ARROW,
1836,S 31ST ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2054,S 31ST ST,NPLZ12P-9P RA,NO PARKING LOADING ZONE 12 PM TO 9 PM RIGHT ARROW,
2058,S 31ST ST,NPLZ12P-9P LA,NO PARKING LOADING ZONE 12 PM TO 9 PM LEFT ARROW,
2241,S 31ST ST,NPSD700-430 LA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM LEFT ARROW,
2255,S 31ST ST,NPSD700-430 RA,NO PARKING SCHOOL DAYS 7:00 AM TO 4:30 PM RIGHT ARROW,
2269,S 31ST ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2273,S 31ST ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2304,S 31ST ST,2HP8A-5PXSS DA,2 HOUR PARKING 8 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2305,S 31ST ST,2HP8A-5PXSS DA,2 HOUR PARKING 8 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY DOUBLE ARROW,
2315,S 31ST ST,2HP8A-5PXSS RA,2 HOUR PARKING 8 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY RIGHT ARROW,
2316,S 31ST ST,2HP8A-5PXSS LA,2 HOUR PARKING 8 AM TO 5 PM EXCEPT SATURDAY AND SUNDAY LEFT ARROW,
2375,S 31ST ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2405,S 31ST ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2423,S 31ST ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2447,S 31ST ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2477,S 31ST ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2517,S 31ST ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2541,S 31ST ST,NPAT DA,NO PARKING ANY TIME DOUBLE ARROW,
2638,S 31ST ST,NPLZ6-6 RA,NO PARKING LOADING ZONE 6 AM TO 6 PM RIGHT ARROW,
2642,S 31ST ST,NPLZ6-6 LA,NO PARKING LOADING ZONE 6 AM TO 6 PM LEFT ARROW,
2727,S 31ST ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
2732,S 31ST ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2763,S 31ST ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
2907,S 31ST ST,2HP7-7ES&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
2908,S 31ST ST,2HP7-7XS&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
2927,S 31ST ST,2HP7-7ES&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
2928,S 31ST ST,2HP7-7XS&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
2957,S 31ST ST,2HP7-7ES&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
2960,S 31ST ST,2HP7-7XS&P DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SUNDAY OR PERMIT DOUBLE ARROW,
3021,S 31ST ST,2HP7-7ESSP DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3059,S 31ST ST,2HP7-7ESSP DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
3069,S 31ST ST,2HP7-7ESSP RA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT RIGHT ARROW,
3069,S 31ST ST,NPAT LA,NO PARKING ANY TIME LEFT ARROW,
3070,S 31ST ST,NPLZAT RA,NO PARKING LOADING ZONE ANY TIME RIGHT ARROW,
3072,S 31ST ST,NP EXCEPT SUNDAY RA,NO PARKING EXCEPT SUNDAY RIGHT ARROW,
3072,S 31ST ST,NPLZAT LA,NO PARKING LOADING ZONE ANY TIME LEFT ARROW,
3073,S 31ST ST,2HP7-7ESSP LA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT LEFT ARROW,
3073,S 31ST ST,NPAT RA,NO PARKING ANY TIME RIGHT ARROW,
3078,S 31ST ST,NP EXCEPT SUNDAY DA,NO PARKING EXCEPT SUNDAY DOUBLE ARROW,
3079,S 31ST ST,2HP7-7ESSP DA,2 HOUR PARKING 7 AM TO 7 PM EXCEPT SATURDAY AND SUNDAY PARKING OR PERMIT DOUBLE ARROW,
